Date,Sentiment_Score,Category,Era,Source
2003-12-30,0.17836818846765312,Positive,Real Estate Mogul,Historical Archive
2004-01-01,0.5350913725215404,Positive,The Apprentice / Pop Culture,Historical Archive
2004-01-08,0.42769482191982666,Positive,The Apprentice / Pop Culture,Historical Archive
2004-01-15,0.2948117410676201,Positive,The Apprentice / Pop Culture,Historical Archive
2004-01-22,0.4420112559797212,Positive,The Apprentice / Pop Culture,Historical Archive
2004-01-29,0.3762946490834521,Positive,The Apprentice / Pop Culture,Historical Archive
2004-02-05,0.6801828782651105,Positive,The Apprentice / Pop Culture,Historical Archive
2004-02-12,0.17285738213798454,Positive,The Apprentice / Pop Culture,Historical Archive
2004-02-19,0.4863419945740958,Positive,The Apprentice / Pop Culture,Historical Archive
2004-02-26,0.43730782550414943,Positive,The Apprentice / Pop Culture,Historical Archive
2004-03-04,0.4280744306592358,Positive,The Apprentice / Pop Culture,Historical Archive
2004-03-11,0.26362861549245065,Positive,The Apprentice / Pop Culture,Historical Archive
2004-03-18,0.5551764736341132,Positive,The Apprentice / Pop Culture,Historical Archive
2004-03-25,0.5338707666782121,Positive,The Apprentice / Pop Culture,Historical Archive
2004-04-01,0.41071393243180504,Positive,The Apprentice / Pop Culture,Historical Archive
2004-04-08,0.5888613571864231,Positive,The Apprentice / Pop Culture,Historical Archive
2004-04-15,0.46480895528118354,Positive,The Apprentice / Pop Culture,Historical Archive
2004-04-22,0.48632708329952257,Positive,The Apprentice / Pop Culture,Historical Archive
2004-04-29,0.4584615066698008,Positive,The Apprentice / Pop Culture,Historical Archive
2004-05-06,0.403476976519983,Positive,The Apprentice / Pop Culture,Historical Archive
2004-05-13,0.5595367234203863,Positive,The Apprentice / Pop Culture,Historical Archive
2004-05-20,0.14138809373980815,Positive,The Apprentice / Pop Culture,Historical Archive
2004-05-27,0.44892510314980316,Positive,The Apprentice / Pop Culture,Historical Archive
2004-06-03,0.44772458895362827,Positive,The Apprentice / Pop Culture,Historical Archive
2004-06-10,0.4716232109687802,Positive,The Apprentice / Pop Culture,Historical Archive
2004-06-17,0.43644206271678976,Positive,The Apprentice / Pop Culture,Historical Archive
2004-06-24,0.2824409666770873,Positive,The Apprentice / Pop Culture,Historical Archive
2004-07-01,0.3840187249864589,Positive,The Apprentice / Pop Culture,Historical Archive
2004-07-08,0.420297182896757,Positive,The Apprentice / Pop Culture,Historical Archive
2004-07-15,0.39258670129513656,Positive,The Apprentice / Pop Culture,Historical Archive
2004-07-22,0.5286237919730514,Positive,The Apprentice / Pop Culture,Historical Archive
2004-07-29,0.47936863643848465,Positive,The Apprentice / Pop Culture,Historical Archive
2004-08-05,0.4431258771606253,Positive,The Apprentice / Pop Culture,Historical Archive
2004-08-12,0.418188174707403,Positive,The Apprentice / Pop Culture,Historical Archive
2004-08-19,0.4972034925323298,Positive,The Apprentice / Pop Culture,Historical Archive
2004-08-26,0.4029595325031041,Positive,The Apprentice / Pop Culture,Historical Archive
2004-09-02,0.42512108711430197,Positive,The Apprentice / Pop Culture,Historical Archive
2004-09-09,0.44065500466823027,Positive,The Apprentice / Pop Culture,Historical Archive
2004-09-16,0.37982536537101047,Positive,The Apprentice / Pop Culture,Historical Archive
2004-09-23,0.4538031666677453,Positive,The Apprentice / Pop Culture,Historical Archive
2004-09-30,0.29469754953904753,Positive,The Apprentice / Pop Culture,Historical Archive
2004-10-07,0.34480708149445805,Positive,The Apprentice / Pop Culture,Historical Archive
2004-10-14,0.3813403566453143,Positive,The Apprentice / Pop Culture,Historical Archive
2004-10-21,0.5144235165231459,Positive,The Apprentice / Pop Culture,Historical Archive
2004-10-28,0.6179371168231682,Positive,The Apprentice / Pop Culture,Historical Archive
2004-11-04,0.2773676696801437,Positive,The Apprentice / Pop Culture,Historical Archive
2004-11-11,0.5967207227228792,Positive,The Apprentice / Pop Culture,Historical Archive
2004-11-18,0.4896667521910546,Positive,The Apprentice / Pop Culture,Historical Archive
2004-11-25,0.37266927336208755,Positive,The Apprentice / Pop Culture,Historical Archive
2004-12-02,0.46571738893885467,Positive,The Apprentice / Pop Culture,Historical Archive
2004-12-09,0.3014415250713206,Positive,The Apprentice / Pop Culture,Historical Archive
2004-12-16,0.30344981622362016,Positive,The Apprentice / Pop Culture,Historical Archive
2004-12-23,0.3028224273935295,Positive,The Apprentice / Pop Culture,Historical Archive
2004-12-30,0.45214591341758503,Positive,The Apprentice / Pop Culture,Historical Archive
2005-01-06,0.30183814818423294,Positive,The Apprentice / Pop Culture,Historical Archive
2005-01-13,0.46088935089053373,Positive,The Apprentice / Pop Culture,Historical Archive
2005-01-20,0.33631377622279246,Positive,The Apprentice / Pop Culture,Historical Archive
2005-01-27,0.3033017453644989,Positive,The Apprentice / Pop Culture,Historical Archive
2005-02-03,0.4676482821947968,Positive,The Apprentice / Pop Culture,Historical Archive
2005-02-10,0.2567409599112819,Positive,The Apprentice / Pop Culture,Historical Archive
2005-02-17,0.39108359567513634,Positive,The Apprentice / Pop Culture,Historical Archive
2005-02-24,0.6288183124133708,Positive,The Apprentice / Pop Culture,Historical Archive
2005-03-03,0.38105314377410204,Positive,The Apprentice / Pop Culture,Historical Archive
2005-03-10,0.4089422170302326,Positive,The Apprentice / Pop Culture,Historical Archive
2005-03-17,0.31952760026534627,Positive,The Apprentice / Pop Culture,Historical Archive
2005-03-24,0.6572593169998044,Positive,The Apprentice / Pop Culture,Historical Archive
2005-03-31,0.2926241389957581,Positive,The Apprentice / Pop Culture,Historical Archive
2005-04-07,0.3864211186676032,Positive,The Apprentice / Pop Culture,Historical Archive
2005-04-14,0.47603984591777193,Positive,The Apprentice / Pop Culture,Historical Archive
2005-04-21,0.5430891893102328,Positive,The Apprentice / Pop Culture,Historical Archive
2005-04-28,0.3673730909015824,Positive,The Apprentice / Pop Culture,Historical Archive
2005-05-05,0.25107208377370355,Positive,The Apprentice / Pop Culture,Historical Archive
2005-05-12,0.5330044518485908,Positive,The Apprentice / Pop Culture,Historical Archive
2005-05-19,0.457361770216576,Positive,The Apprentice / Pop Culture,Historical Archive
2005-05-26,0.41684855751995475,Positive,The Apprentice / Pop Culture,Historical Archive
2005-06-02,0.15433294363024658,Positive,The Apprentice / Pop Culture,Historical Archive
2005-06-09,0.3767960356456031,Positive,The Apprentice / Pop Culture,Historical Archive
2005-06-16,0.33827015198042343,Positive,The Apprentice / Pop Culture,Historical Archive
2005-06-23,0.3258109931958997,Positive,The Apprentice / Pop Culture,Historical Archive
2005-06-30,0.5272677212253961,Positive,The Apprentice / Pop Culture,Historical Archive
2005-07-07,0.37024815190608706,Positive,The Apprentice / Pop Culture,Historical Archive
2005-07-14,0.5018473711703638,Positive,The Apprentice / Pop Culture,Historical Archive
2005-07-21,0.4553983031913643,Positive,The Apprentice / Pop Culture,Historical Archive
2005-07-28,0.5264251767536623,Positive,The Apprentice / Pop Culture,Historical Archive
2005-08-04,0.37684783561674995,Positive,The Apprentice / Pop Culture,Historical Archive
2005-08-11,0.3262270835002796,Positive,The Apprentice / Pop Culture,Historical Archive
2005-08-18,0.5253210412984853,Positive,The Apprentice / Pop Culture,Historical Archive
2005-08-25,0.6410379094979067,Positive,The Apprentice / Pop Culture,Historical Archive
2005-09-01,0.354841551002022,Positive,The Apprentice / Pop Culture,Historical Archive
2005-09-08,0.47886845935346684,Positive,The Apprentice / Pop Culture,Historical Archive
2005-09-15,0.2993888724236399,Positive,The Apprentice / Pop Culture,Historical Archive
2005-09-22,0.37793124418414914,Positive,The Apprentice / Pop Culture,Historical Archive
2005-09-29,0.19030503284872402,Positive,The Apprentice / Pop Culture,Historical Archive
2005-10-06,0.3841110916784483,Positive,The Apprentice / Pop Culture,Historical Archive
2005-10-13,0.4666852741802714,Positive,The Apprentice / Pop Culture,Historical Archive
2005-10-20,0.3499352860287089,Positive,The Apprentice / Pop Culture,Historical Archive
2005-10-27,0.45238427986609836,Positive,The Apprentice / Pop Culture,Historical Archive
2005-11-03,0.43781658080218594,Positive,The Apprentice / Pop Culture,Historical Archive
2005-11-10,0.33521845921567606,Positive,The Apprentice / Pop Culture,Historical Archive
2005-11-17,0.4996142799990784,Positive,The Apprentice / Pop Culture,Historical Archive
2005-11-24,0.4085747021521519,Positive,The Apprentice / Pop Culture,Historical Archive
2005-12-01,0.38955106227635605,Positive,The Apprentice / Pop Culture,Historical Archive
2005-12-08,0.5057872135395803,Positive,The Apprentice / Pop Culture,Historical Archive
2005-12-15,0.586457495726808,Positive,The Apprentice / Pop Culture,Historical Archive
2005-12-22,0.47457137588213694,Positive,The Apprentice / Pop Culture,Historical Archive
2005-12-29,0.39674750073080184,Positive,The Apprentice / Pop Culture,Historical Archive
2006-01-05,0.3439087320765921,Positive,The Apprentice / Pop Culture,Historical Archive
2006-01-12,0.30113950120674565,Positive,The Apprentice / Pop Culture,Historical Archive
2006-01-19,0.5278133844626561,Positive,The Apprentice / Pop Culture,Historical Archive
2006-01-26,0.05425607763896195,Positive,The Apprentice / Pop Culture,Historical Archive
2006-02-02,0.4485116231409971,Positive,The Apprentice / Pop Culture,Historical Archive
2006-02-09,0.4345978978569901,Positive,The Apprentice / Pop Culture,Historical Archive
2006-02-16,0.23427998352654836,Positive,The Apprentice / Pop Culture,Historical Archive
2006-02-23,0.27001681706172365,Positive,The Apprentice / Pop Culture,Historical Archive
2006-03-02,0.4542555224209961,Positive,The Apprentice / Pop Culture,Historical Archive
2006-03-09,0.3257715489705221,Positive,The Apprentice / Pop Culture,Historical Archive
2006-03-16,0.5138548690666133,Positive,The Apprentice / Pop Culture,Historical Archive
2006-03-23,0.42549544764741953,Positive,The Apprentice / Pop Culture,Historical Archive
2006-03-30,0.3902664158128274,Positive,The Apprentice / Pop Culture,Historical Archive
2006-04-06,0.2060241698290948,Positive,The Apprentice / Pop Culture,Historical Archive
2006-04-13,0.5672520185658737,Positive,The Apprentice / Pop Culture,Historical Archive
2006-04-20,0.5168992066619588,Positive,The Apprentice / Pop Culture,Historical Archive
2006-04-27,0.491533918397802,Positive,The Apprentice / Pop Culture,Historical Archive
2006-05-04,0.4938353215972684,Positive,The Apprentice / Pop Culture,Historical Archive
2006-05-11,0.4672795447255254,Positive,The Apprentice / Pop Culture,Historical Archive
2006-05-18,0.30057483832499615,Positive,The Apprentice / Pop Culture,Historical Archive
2006-05-25,0.326848479905693,Positive,The Apprentice / Pop Culture,Historical Archive
2006-06-01,0.42826897052525553,Positive,The Apprentice / Pop Culture,Historical Archive
2006-06-08,0.45016805381635877,Positive,The Apprentice / Pop Culture,Historical Archive
2006-06-15,0.3917382418205965,Positive,The Apprentice / Pop Culture,Historical Archive
2006-06-22,0.4648902953326655,Positive,The Apprentice / Pop Culture,Historical Archive
2006-06-29,0.377130349203623,Positive,The Apprentice / Pop Culture,Historical Archive
2006-07-06,0.35591625387858,Positive,The Apprentice / Pop Culture,Historical Archive
2006-07-13,0.5371108165046231,Positive,The Apprentice / Pop Culture,Historical Archive
2006-07-20,0.2549238469114053,Positive,The Apprentice / Pop Culture,Historical Archive
2006-07-27,0.5996003970196028,Positive,The Apprentice / Pop Culture,Historical Archive
2006-08-03,0.5738243322176265,Positive,The Apprentice / Pop Culture,Historical Archive
2006-08-10,0.35919958958672144,Positive,The Apprentice / Pop Culture,Historical Archive
2006-08-17,0.37703661157453877,Positive,The Apprentice / Pop Culture,Historical Archive
2006-08-24,0.4576917063313006,Positive,The Apprentice / Pop Culture,Historical Archive
2006-08-31,0.4327076645118854,Positive,The Apprentice / Pop Culture,Historical Archive
2006-09-07,0.5895007523771905,Positive,The Apprentice / Pop Culture,Historical Archive
2006-09-14,0.49313336313358463,Positive,The Apprentice / Pop Culture,Historical Archive
2006-09-21,0.43351585540267623,Positive,The Apprentice / Pop Culture,Historical Archive
2006-09-28,0.48261186011674806,Positive,The Apprentice / Pop Culture,Historical Archive
2006-10-05,0.42694507585235814,Positive,The Apprentice / Pop Culture,Historical Archive
2006-10-12,0.3708153126421466,Positive,The Apprentice / Pop Culture,Historical Archive
2006-10-19,0.36283886082155253,Positive,The Apprentice / Pop Culture,Historical Archive
2006-10-26,0.4222110420599524,Positive,The Apprentice / Pop Culture,Historical Archive
2006-11-02,0.42209129040394655,Positive,The Apprentice / Pop Culture,Historical Archive
2006-11-09,0.39352156526525356,Positive,The Apprentice / Pop Culture,Historical Archive
2006-11-16,0.5357933474973728,Positive,The Apprentice / Pop Culture,Historical Archive
2006-11-23,0.3336388344091621,Positive,The Apprentice / Pop Culture,Historical Archive
2006-11-30,0.3232626112794587,Positive,The Apprentice / Pop Culture,Historical Archive
2006-12-07,0.5595388123126734,Positive,The Apprentice / Pop Culture,Historical Archive
2006-12-14,0.3400734175558947,Positive,The Apprentice / Pop Culture,Historical Archive
2006-12-21,0.4650094965492334,Positive,The Apprentice / Pop Culture,Historical Archive
2006-12-28,0.46294889013710394,Positive,The Apprentice / Pop Culture,Historical Archive
2007-01-04,0.33378629055954834,Positive,The Apprentice / Pop Culture,Historical Archive
2007-01-11,0.6940917475202122,Positive,The Apprentice / Pop Culture,Historical Archive
2007-01-18,0.6004869814552483,Positive,The Apprentice / Pop Culture,Historical Archive
2007-01-25,0.32034767216790894,Positive,The Apprentice / Pop Culture,Historical Archive
2007-02-01,0.4511652051846998,Positive,The Apprentice / Pop Culture,Historical Archive
2007-02-08,0.44081297351608817,Positive,The Apprentice / Pop Culture,Historical Archive
2007-02-15,0.4960703552177992,Positive,The Apprentice / Pop Culture,Historical Archive
2007-02-22,0.44560472460630124,Positive,The Apprentice / Pop Culture,Historical Archive
2007-03-01,0.40810199854051626,Positive,The Apprentice / Pop Culture,Historical Archive
2007-03-08,0.4150866725505695,Positive,The Apprentice / Pop Culture,Historical Archive
2007-03-15,0.4633612404315727,Positive,The Apprentice / Pop Culture,Historical Archive
2007-03-22,0.2845132874798666,Positive,The Apprentice / Pop Culture,Historical Archive
2007-03-29,0.3268423271548961,Positive,The Apprentice / Pop Culture,Historical Archive
2007-04-05,0.40172202256825806,Positive,The Apprentice / Pop Culture,Historical Archive
2007-04-12,0.5701267038406728,Positive,The Apprentice / Pop Culture,Historical Archive
2007-04-19,0.1999035888251197,Positive,The Apprentice / Pop Culture,Historical Archive
2007-04-26,0.3018039215478662,Positive,The Apprentice / Pop Culture,Historical Archive
2007-05-03,0.41298214948603584,Positive,The Apprentice / Pop Culture,Historical Archive
2007-05-10,0.5908944247944682,Positive,The Apprentice / Pop Culture,Historical Archive
2007-05-17,0.47531934468473636,Positive,The Apprentice / Pop Culture,Historical Archive
2007-05-24,0.36634243672692884,Positive,The Apprentice / Pop Culture,Historical Archive
2007-05-31,0.38913976868397243,Positive,The Apprentice / Pop Culture,Historical Archive
2007-06-07,0.5131560666857343,Positive,The Apprentice / Pop Culture,Historical Archive
2007-06-14,0.46891354934555457,Positive,The Apprentice / Pop Culture,Historical Archive
2007-06-21,0.35284061424871016,Positive,The Apprentice / Pop Culture,Historical Archive
2007-06-28,0.4580651864038163,Positive,The Apprentice / Pop Culture,Historical Archive
2007-07-05,0.1878869459337897,Positive,The Apprentice / Pop Culture,Historical Archive
2007-07-12,0.42518522737342124,Positive,The Apprentice / Pop Culture,Historical Archive
2007-07-19,0.2054273356087278,Positive,The Apprentice / Pop Culture,Historical Archive
2007-07-26,0.2266727055534632,Positive,The Apprentice / Pop Culture,Historical Archive
2007-08-02,0.34198632910010673,Positive,The Apprentice / Pop Culture,Historical Archive
2007-08-09,0.4347262455753649,Positive,The Apprentice / Pop Culture,Historical Archive
2007-08-16,0.3566563381292386,Positive,The Apprentice / Pop Culture,Historical Archive
2007-08-23,0.48692274442164996,Positive,The Apprentice / Pop Culture,Historical Archive
2007-08-30,0.3590442161846096,Positive,The Apprentice / Pop Culture,Historical Archive
2007-09-06,0.4805165084321396,Positive,The Apprentice / Pop Culture,Historical Archive
2007-09-13,0.32640806948191436,Positive,The Apprentice / Pop Culture,Historical Archive
2007-09-20,0.2588200069660607,Positive,The Apprentice / Pop Culture,Historical Archive
2007-09-27,0.4329477748384963,Positive,The Apprentice / Pop Culture,Historical Archive
2007-10-04,0.39319353034444837,Positive,The Apprentice / Pop Culture,Historical Archive
2007-10-11,0.43724530579354154,Positive,The Apprentice / Pop Culture,Historical Archive
2007-10-18,0.3660461626093871,Positive,The Apprentice / Pop Culture,Historical Archive
2007-10-25,0.4146677551463864,Positive,The Apprentice / Pop Culture,Historical Archive
2007-11-01,0.40321053402559104,Positive,The Apprentice / Pop Culture,Historical Archive
2007-11-08,0.30064568774522116,Positive,The Apprentice / Pop Culture,Historical Archive
2007-11-15,0.557062482281948,Positive,The Apprentice / Pop Culture,Historical Archive
2007-11-22,0.39625832183550996,Positive,The Apprentice / Pop Culture,Historical Archive
2007-11-29,0.362764385527026,Positive,The Apprentice / Pop Culture,Historical Archive
2007-12-06,0.41266329955942294,Positive,The Apprentice / Pop Culture,Historical Archive
2007-12-13,0.5530523621810924,Positive,The Apprentice / Pop Culture,Historical Archive
2007-12-20,0.3837619192004036,Positive,The Apprentice / Pop Culture,Historical Archive
2007-12-27,0.5101695830880517,Positive,The Apprentice / Pop Culture,Historical Archive
2008-01-03,0.4559639502531491,Positive,The Apprentice / Pop Culture,Historical Archive
2008-01-10,0.4762471485360969,Positive,The Apprentice / Pop Culture,Historical Archive
2008-01-17,0.27925815540003884,Positive,The Apprentice / Pop Culture,Historical Archive
2008-01-24,0.3948633722202658,Positive,The Apprentice / Pop Culture,Historical Archive
2008-01-31,0.4285631905306264,Positive,The Apprentice / Pop Culture,Historical Archive
2008-02-07,0.3500488510684937,Positive,The Apprentice / Pop Culture,Historical Archive
2008-02-14,0.46814309094989637,Positive,The Apprentice / Pop Culture,Historical Archive
2008-02-21,0.35762870182589707,Positive,The Apprentice / Pop Culture,Historical Archive
2008-02-28,0.5582668099453209,Positive,The Apprentice / Pop Culture,Historical Archive
2008-03-06,0.2524148219560116,Positive,The Apprentice / Pop Culture,Historical Archive
2008-03-13,0.4840321544392151,Positive,The Apprentice / Pop Culture,Historical Archive
2008-03-20,0.5507836894502427,Positive,The Apprentice / Pop Culture,Historical Archive
2008-03-27,0.3675051743150424,Positive,The Apprentice / Pop Culture,Historical Archive
2008-04-03,0.3926275561590877,Positive,The Apprentice / Pop Culture,Historical Archive
2008-04-10,0.4722535136875462,Positive,The Apprentice / Pop Culture,Historical Archive
2008-04-17,0.4160370815715399,Positive,The Apprentice / Pop Culture,Historical Archive
2008-04-24,0.5919393730714031,Positive,The Apprentice / Pop Culture,Historical Archive
2008-05-01,0.3766759912600737,Positive,The Apprentice / Pop Culture,Historical Archive
2008-05-08,0.39379350523008844,Positive,The Apprentice / Pop Culture,Historical Archive
2008-05-15,0.44480899641250626,Positive,The Apprentice / Pop Culture,Historical Archive
2008-05-22,0.39812341568174975,Positive,The Apprentice / Pop Culture,Historical Archive
2008-05-29,0.4856754159465515,Positive,The Apprentice / Pop Culture,Historical Archive
2008-06-05,0.47113344533247736,Positive,The Apprentice / Pop Culture,Historical Archive
2008-06-12,0.5180551577356453,Positive,The Apprentice / Pop Culture,Historical Archive
2008-06-19,0.36647077829316377,Positive,The Apprentice / Pop Culture,Historical Archive
2008-06-26,0.47767705991824977,Positive,The Apprentice / Pop Culture,Historical Archive
2008-07-03,0.36912758237401555,Positive,The Apprentice / Pop Culture,Historical Archive
2008-07-10,0.43980912992798754,Positive,The Apprentice / Pop Culture,Historical Archive
2008-07-17,0.5910286307862547,Positive,The Apprentice / Pop Culture,Historical Archive
2008-07-24,0.481303788270359,Positive,The Apprentice / Pop Culture,Historical Archive
2008-07-31,0.41241097946138444,Positive,The Apprentice / Pop Culture,Historical Archive
2008-08-07,0.27098204274617577,Positive,The Apprentice / Pop Culture,Historical Archive
2008-08-14,0.3988780443498717,Positive,The Apprentice / Pop Culture,Historical Archive
2008-08-21,0.5233866336321361,Positive,The Apprentice / Pop Culture,Historical Archive
2008-08-28,0.3720773118056879,Positive,The Apprentice / Pop Culture,Historical Archive
2008-09-04,0.43449610793940985,Positive,The Apprentice / Pop Culture,Historical Archive
2008-09-11,0.3258677712989104,Positive,The Apprentice / Pop Culture,Historical Archive
2008-09-18,0.2260725781361646,Positive,The Apprentice / Pop Culture,Historical Archive
2008-09-25,0.3786950329223382,Positive,The Apprentice / Pop Culture,Historical Archive
2008-10-02,0.27261589956675336,Positive,The Apprentice / Pop Culture,Historical Archive
2008-10-09,0.4423860700506824,Positive,The Apprentice / Pop Culture,Historical Archive
2008-10-16,0.3694621326119528,Positive,The Apprentice / Pop Culture,Historical Archive
2008-10-23,0.5900378581055973,Positive,The Apprentice / Pop Culture,Historical Archive
2008-10-30,0.3970262791790673,Positive,The Apprentice / Pop Culture,Historical Archive
2008-11-06,0.5660223839777555,Positive,The Apprentice / Pop Culture,Historical Archive
2008-11-13,0.5584923673737159,Positive,The Apprentice / Pop Culture,Historical Archive
2008-11-20,0.35063779977165066,Positive,The Apprentice / Pop Culture,Historical Archive
2008-11-27,0.4062358162017677,Positive,The Apprentice / Pop Culture,Historical Archive
2008-12-04,0.35622014454437056,Positive,The Apprentice / Pop Culture,Historical Archive
2008-12-11,0.38699439876398617,Positive,The Apprentice / Pop Culture,Historical Archive
2008-12-18,0.4160128595932381,Positive,The Apprentice / Pop Culture,Historical Archive
2008-12-25,0.5214495871756202,Positive,The Apprentice / Pop Culture,Historical Archive
2009-01-01,0.3481102610852199,Positive,The Apprentice / Pop Culture,Historical Archive
2009-01-08,0.24144382263323697,Positive,The Apprentice / Pop Culture,Historical Archive
2009-01-15,0.34340944664852474,Positive,The Apprentice / Pop Culture,Historical Archive
2009-01-22,0.45353093309874654,Positive,The Apprentice / Pop Culture,Historical Archive
2009-01-29,0.37885018983089597,Positive,The Apprentice / Pop Culture,Historical Archive
2009-02-05,0.2960531830045363,Positive,The Apprentice / Pop Culture,Historical Archive
2009-02-12,0.05973911255460318,Positive,The Apprentice / Pop Culture,Historical Archive
2009-02-19,0.43947631978092205,Positive,The Apprentice / Pop Culture,Historical Archive
2009-02-26,0.48151759379652875,Positive,The Apprentice / Pop Culture,Historical Archive
2009-03-05,0.37872219386283934,Positive,The Apprentice / Pop Culture,Historical Archive
2009-03-12,0.40339295755481225,Positive,The Apprentice / Pop Culture,Historical Archive
2009-03-19,0.3422987594309413,Positive,The Apprentice / Pop Culture,Historical Archive
2009-03-26,0.538942637380428,Positive,The Apprentice / Pop Culture,Historical Archive
2009-04-02,0.4301318618392954,Positive,The Apprentice / Pop Culture,Historical Archive
2009-04-09,0.5437063429972413,Positive,The Apprentice / Pop Culture,Historical Archive
2009-04-16,0.30647720522792943,Positive,The Apprentice / Pop Culture,Historical Archive
2009-04-23,0.580696479426906,Positive,The Apprentice / Pop Culture,Historical Archive
2009-04-30,0.27389334483630756,Positive,The Apprentice / Pop Culture,Historical Archive
2009-05-07,0.42561415546766795,Positive,The Apprentice / Pop Culture,Historical Archive
2009-05-14,0.40503292285561054,Positive,The Apprentice / Pop Culture,Historical Archive
2009-05-21,0.3266392897269645,Positive,The Apprentice / Pop Culture,Historical Archive
2009-05-28,0.34805490084309315,Positive,The Apprentice / Pop Culture,Historical Archive
2009-06-04,0.5716875981815892,Positive,The Apprentice / Pop Culture,Historical Archive
2009-06-11,0.3744281646523751,Positive,The Apprentice / Pop Culture,Historical Archive
2009-06-18,0.2967500791015828,Positive,The Apprentice / Pop Culture,Historical Archive
2009-06-25,0.5590647829305413,Positive,The Apprentice / Pop Culture,Historical Archive
2009-07-02,0.2353084642260159,Positive,The Apprentice / Pop Culture,Historical Archive
2009-07-09,0.4651529400491614,Positive,The Apprentice / Pop Culture,Historical Archive
2009-07-16,0.16738053887311355,Positive,The Apprentice / Pop Culture,Historical Archive
2009-07-23,0.6247096215908086,Positive,The Apprentice / Pop Culture,Historical Archive
2009-07-30,0.5842157246790922,Positive,The Apprentice / Pop Culture,Historical Archive
2009-08-06,0.3666124877201137,Positive,The Apprentice / Pop Culture,Historical Archive
2009-08-13,0.4777064567099218,Positive,The Apprentice / Pop Culture,Historical Archive
2009-08-20,0.23405033635711597,Positive,The Apprentice / Pop Culture,Historical Archive
2009-08-27,0.2704454195764233,Positive,The Apprentice / Pop Culture,Historical Archive
2009-09-03,0.5223961869519365,Positive,The Apprentice / Pop Culture,Historical Archive
2009-09-10,0.35391842863469564,Positive,The Apprentice / Pop Culture,Historical Archive
2009-09-17,0.4091438459349346,Positive,The Apprentice / Pop Culture,Historical Archive
2009-09-24,0.2958549315334937,Positive,The Apprentice / Pop Culture,Historical Archive
2009-10-01,0.3814386186897824,Positive,The Apprentice / Pop Culture,Historical Archive
2009-10-08,0.4104123699801898,Positive,The Apprentice / Pop Culture,Historical Archive
2009-10-15,0.39892268853821056,Positive,The Apprentice / Pop Culture,Historical Archive
2009-10-22,0.4060070965132409,Positive,The Apprentice / Pop Culture,Historical Archive
2009-10-29,0.28363519472591825,Positive,The Apprentice / Pop Culture,Historical Archive
2009-11-05,0.2052791617371017,Positive,The Apprentice / Pop Culture,Historical Archive
2009-11-12,0.4810474189720323,Positive,The Apprentice / Pop Culture,Historical Archive
2009-11-19,0.42391826683321315,Positive,The Apprentice / Pop Culture,Historical Archive
2009-11-26,0.2650489051146583,Positive,The Apprentice / Pop Culture,Historical Archive
2009-12-03,0.4095831853186973,Positive,The Apprentice / Pop Culture,Historical Archive
2009-12-10,0.5259914414144988,Positive,The Apprentice / Pop Culture,Historical Archive
2009-12-17,0.3344298605023655,Positive,The Apprentice / Pop Culture,Historical Archive
2009-12-24,0.5275771859870826,Positive,The Apprentice / Pop Culture,Historical Archive
2009-12-31,0.28325700819322824,Positive,The Apprentice / Pop Culture,Historical Archive
2010-01-07,0.2720623932539743,Positive,The Apprentice / Pop Culture,Historical Archive
2010-01-14,0.5887153822231322,Positive,The Apprentice / Pop Culture,Historical Archive
2010-01-21,0.6080774095482202,Positive,The Apprentice / Pop Culture,Historical Archive
2010-01-28,0.3215468127897807,Positive,The Apprentice / Pop Culture,Historical Archive
2010-02-04,0.3989389807046743,Positive,The Apprentice / Pop Culture,Historical Archive
2010-02-11,0.27154381282935636,Positive,The Apprentice / Pop Culture,Historical Archive
2010-02-18,0.2531863000366021,Positive,The Apprentice / Pop Culture,Historical Archive
2010-02-25,0.30415616619920854,Positive,The Apprentice / Pop Culture,Historical Archive
2010-03-04,0.33145448095637176,Positive,The Apprentice / Pop Culture,Historical Archive
2010-03-11,0.3633743070483745,Positive,The Apprentice / Pop Culture,Historical Archive
2010-03-18,0.610715380945393,Positive,The Apprentice / Pop Culture,Historical Archive
2010-03-25,0.45831894645461957,Positive,The Apprentice / Pop Culture,Historical Archive
2010-04-01,0.318663804307172,Positive,The Apprentice / Pop Culture,Historical Archive
2010-04-08,0.46404161183768194,Positive,The Apprentice / Pop Culture,Historical Archive
2010-04-15,0.3327826530803036,Positive,The Apprentice / Pop Culture,Historical Archive
2010-04-22,0.43706496792552485,Positive,The Apprentice / Pop Culture,Historical Archive
2010-04-29,0.6190720103225082,Positive,The Apprentice / Pop Culture,Historical Archive
2010-05-06,0.48944780310419694,Positive,The Apprentice / Pop Culture,Historical Archive
2010-05-13,0.39790373474702395,Positive,The Apprentice / Pop Culture,Historical Archive
2010-05-20,0.3598126042569685,Positive,The Apprentice / Pop Culture,Historical Archive
2010-05-27,0.46770068987090974,Positive,The Apprentice / Pop Culture,Historical Archive
2010-06-03,0.4590940528096016,Positive,The Apprentice / Pop Culture,Historical Archive
2010-06-10,0.46597364092241705,Positive,The Apprentice / Pop Culture,Historical Archive
2010-06-17,0.4808173941549829,Positive,The Apprentice / Pop Culture,Historical Archive
2010-06-24,0.5534760364616579,Positive,The Apprentice / Pop Culture,Historical Archive
2010-07-01,0.43348877365321525,Positive,The Apprentice / Pop Culture,Historical Archive
